"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","BottomMonth","BottomQuarter","BottomZHVI","PctFallFromPeakToBottom"
2014-06-30,"Whitehall Township","PA","Allentown","Lehigh",4356,174300,0.00809716599190283,0.00172413793103448,0.0481058328322309,-0.0115240702398248,0.00878646609245837,2735,"2007-10","2007-Q4",216500,-0.194919168591224,"2005-03","1996-09","1996-Q3",107100,-0.505311778290993
2014-06-30,"Matawan","NJ","New York","Monmouth",4357,320700,0.00880780119534445,0.0239463601532567,0.083080040526849,-0.00210697788895609,0.0000935935300916402,2475,"2006-07","2006-Q3",387600,-0.172600619195046,"2004-07","1997-02","1997-Q1",147900,-0.618421052631579
2014-06-30,"Monroe","GA","Atlanta","Walton",4358,85600,0.0375757575757576,0.0862944162436548,0.187239944521498,0,-0.00910624202524501,4333,"2008-03","2008-Q1",99800,-0.142284569138277,"2003-05","1996-09","1996-Q3",54800,-0.450901803607214
2014-06-30,"Economy","PA","Pittsburgh","Beaver",4359,154400,-0.00707395498392283,-0.0252525252525253,-0.0184361093452003,0.0196281855285512,0.0151079557544966,3042,"2014-03","2014-Q1",158400,-0.0252525252525253,"2012-07","1996-04","1996-Q2",91200,-0.424242424242424
2014-06-30,"Canonsburg","PA","Pittsburgh","Washington",4360,111700,0,-0.0362381363244176,-0.00975177304964539,0.0375463139218637,0.0227484544434062,3192,"2014-02","2014-Q1",116600,-0.0420240137221269,"2013-02","1997-04","1997-Q2",59300,-0.491423670668954
2014-06-30,"Woodbridge","CT","New Haven","New Haven",4361,391300,0.00694801852804941,0.00307613432453217,0.0105888429752066,-0.0189134126416881,-0.0116614912961924,2970,"2005-12","2005-Q4",492200,-0.204997968305567,"2003-06","1996-10","1996-Q4",241100,-0.510158472165786
2014-06-30,"Grant","MI","Grand Rapids","Newaygo",4362,90700,0.00220994475138122,-0.00982532751091703,0.176394293125811,0.040975902957648,-0.009017913888274,3222,"2006-09","2006-Q3",114700,-0.20924149956408,"2000-10","1996-05","1996-Q2",46500,-0.594594594594595
2014-06-30,"Lincolnshire","IL","Chicago","Lake",4363,435200,0.00161104718066743,0.00230308613542146,0.0995452248610409,0.00694380852218668,-0.00415439563630804,2854,"2006-04","2006-Q2",531600,-0.181339352896915,"2003-11","1996-04","1996-Q2",295600,-0.443942814145974
2014-06-30,"Waterville","OH","Toledo","Lucas",4364,161600,0.01,0.037893384714194,0.0392282958199357,0.00994332740947224,-0.00793453683779888,2691,"2005-05","2005-Q2",177000,-0.0870056497175141,"2001-11","1997-08","1997-Q3",133300,-0.246892655367232
2014-06-30,"Grass Lake Township","MI","Jackson","Jackson",4365,155700,0.00516462233699161,-0.0244360902255639,-0.0126823081800888,0.0129480001545412,-0.0234507598695737,3410,"2005-12","2005-Q4",204600,-0.23900293255132,"1999-05","1996-04","1996-Q2",114000,-0.442815249266862
2014-06-30,"Dupont","WA","Seattle","Pierce",4366,298900,-0.00133645172068159,0.00268366320026837,0.0314009661835749,0.0188906076360231,0.0261929130255636,2855,"2007-01","2007-Q1",314100,-0.0483922317733206,"2006-05","1996-04","1996-Q2",143000,-0.544730977395734
2014-06-30,"Town of Grafton","WI","Milwaukee","Ozaukee",4367,196400,-0.00405679513184584,0.00101936799184506,0.0868843386828998,-0.00609862555170404,0.00475545008006462,4078,"2008-12","2008-Q4",210100,-0.0652070442646359,"2008-07","1996-04","1996-Q2",117300,-0.441694431223227
2014-06-30,"Lynwood","IL","Chicago","Cook",4368,147000,0.0440340909090909,0.0953800298062593,0.0552763819095477,-0.0262368675915449,-0.0172280498807198,2515,"2007-11","2007-Q4",216500,-0.321016166281755,"1999-12","2012-06","2012-Q2",124000,-0.427251732101617
2014-06-30,"McCordsville","IN","Indianapolis","Hancock",4369,164400,-0.00423985463355542,-0.0114251352976548,0.011070110701107,-0.000243131562907895,-0.010661130004437,2989,"2005-03","2005-Q1",189600,-0.132911392405063,"2003-11","1997-05","1997-Q2",113900,-0.399261603375527
2014-06-30,"Vinings","GA","Atlanta","Cobb",4370,383500,-0.00182196772514315,0.0145502645502645,0.0830273933916973,0.0266152238395634,0.00609235427270027,2485,"2006-12","2006-Q4",405400,-0.0540207202762703,"2006-05","1996-10","1996-Q4",207400,-0.488406512086828
2014-06-30,"Waimanalo","HI","Honolulu","Honolulu",4371,678600,-0.00658761528326746,-0.0176606832657788,0.0695035460992908,0.0309055137685645,0.0503538969005679,2003,"2007-04","2007-Q2",828000,-0.180434782608696,"2005-09","1998-05","1998-Q2",248200,-0.70024154589372
2014-06-30,"Spring Hill","KS","Kansas City","Johnson",4372,173100,-0.00173010380622837,-0.011986301369863,-0.0452289023717595,-0.0246423494834135,0.00287569837496315,3084,"2009-07","2009-Q3",196600,-0.119532044760936,"2008-04","1996-05","1996-Q2",99300,-0.494913530010173
2014-06-30,"Prosper","TX","Dallas-Fort Worth","Collin",4373,357900,-0.000558503211393465,0.024914089347079,0.0861911987860395,0.0342065021188165,0.0229301815950513,3276,"2014-05","2014-Q2",358100,-0.000558503211393465,"2014-05","1997-03","1997-Q1",226700,-0.366936609885507
2014-06-30,"Comstock Township","MI","Kalamazoo","Kalamazoo",4374,103200,-0.000968054211035818,-0.0318949343339587,0.0278884462151394,-0.00720590832499213,-0.0175580488716486,3753,"2006-03","2006-Q1",129000,-0.2,"2002-09","1996-04","1996-Q2",54800,-0.575193798449612
2014-06-30,"Liberty Lake","WA","Spokane","Spokane",4375,259700,0.000770712909441233,-0.00498084291187739,0.0587036282103547,-0.00545445767975872,0.0290671950280474,2991,"2008-01","2008-Q1",285700,-0.0910045502275114,"2005-12","1997-03","1997-Q1",150800,-0.472173608680434
2014-06-30,"Swissvale","PA","Pittsburgh","Allegheny",4376,70300,0.0158959537572254,0.00572246065808297,0.0144300144300144,0.0075655993935646,0.0201247493596104,2930,"2014-02","2014-Q1",70400,-0.00142045454545455,"2014-01","1996-04","1996-Q2",41700,-0.407670454545455
2014-06-30,"Peculiar","MO","Kansas City","Cass",4377,153400,-0.0128700128700129,-0.0352201257861635,-0.0442367601246106,,,2968,"2010-03","2010-Q1",170200,-0.0987074030552291,,"2012-01","2012-Q1",143000,-0.159811985898942
2014-06-30,"Loxley","AL","Daphne","Baldwin",4378,152400,0.0332203389830508,0.0877944325481799,0.199055861526357,0.0307248205336736,0.0248749333092593,1446,"2007-01","2007-Q1",166200,-0.0830324909747292,"2006-01","1996-10","1996-Q4",85100,-0.487966305655836
2014-06-30,"Town of Newmarket","NH","Boston","Rockingham",4379,217800,0.00786672836649699,0.0273584905660377,0.0750246791707799,0.0179117213690714,-0.00456638406553678,3592,"2006-02","2006-Q1",248400,-0.123188405797101,"2003-11","1996-04","1996-Q2",84700,-0.659017713365539
2014-06-30,"Riverside","IL","Chicago","Cook",4380,363200,0.00553709856035437,0.00776914539400666,0.080630764653377,-0.00262241373810979,-0.00500793303062974,3081,"2006-08","2006-Q3",470300,-0.227726982776951,"2003-11","1996-04","1996-Q2",201400,-0.571762704656602
2014-06-30,"Medulla","FL","Lakeland","Polk",4381,157400,0.00127226463104326,-0.00379746835443038,0.0736698499317872,-0.00721109568683043,0.0020560983626936,2203,"2006-08","2006-Q3",238600,-0.340318524727578,"2004-08","1996-04","1996-Q2",94200,-0.605196982397318
2014-06-30,"Penn Township","PA","Lancaster","Lancaster",4382,195900,0.00307219662058372,0,0.0359598096245373,-0.00162552927194493,0.0194344552446917,2428,"2008-07","2008-Q3",204200,-0.0406464250734574,"2006-05","1997-11","1997-Q4",116200,-0.430950048971596
2014-06-30,"West Athens","CA","Los Angeles","Los Angeles",4383,350800,0.0209545983701979,0.0682095006090134,0.214260989961925,0.047844265502784,0.0138894953854707,1522,"2007-02","2007-Q1",481300,-0.271140660710576,"2004-12","1996-12","1996-Q4",135800,-0.717847496364014
2014-06-30,"Saline","MI","Ann Arbor","Washtenaw",4384,220800,0.00226963231956423,0.0222222222222222,0.131147540983607,0.0438023586212331,-0.00210406779345773,3048,"2005-06","2005-Q2",233200,-0.0531732418524871,"2003-05","1996-04","1996-Q2",146600,-0.371355060034305
2014-06-30,"Blacklick Estates","OH","Columbus","Franklin",4385,79000,0.00636942675159236,0.0273081924577373,0.118980169971671,-0.0191071525256981,-0.0159709684255276,2998,"2007-12","2007-Q4",96000,-0.177083333333333,"2000-01","2013-05","2013-Q2",70500,-0.265625
2014-06-30,"Chesapeake","OH","Huntington","Lawrence",4386,98500,0.0217842323651452,0.0467587672688629,0.0546038543897216,0.0191207498891923,0.0341567170724084,2411,"2014-06","2014-Q2",98500,0,"2014-06",,,,
2014-06-30,"Basalt","CO","Edwards","Eagle",4387,538100,0.0162417374881964,0.0540646425073457,0.15150866680933,-0.0472950172594921,0.0255779408250747,2347,"2008-04","2008-Q2",772500,-0.303430420711974,"2006-02","1996-04","1996-Q2",236000,-0.694498381877023
2014-06-30,"Edgemere","MD","Baltimore","Baltimore",4388,222500,-0.00134649910233393,-0.0539965986394558,-0.0141781125387683,-0.0432860407910729,0.0100132121782213,2940,"2007-06","2007-Q2",311200,-0.285025706940874,"2005-02","1996-04","1996-Q2",120200,-0.613753213367609
2014-06-30,"Audubon","NJ","Philadelphia","Camden",4389,172800,0.00465116279069767,-0.0120068610634648,-0.00460829493087558,-0.0272518487861632,0.00276138722097019,3043,"2007-01","2007-Q1",222700,-0.224068253255501,"2004-08","1996-04","1996-Q2",92700,-0.583744948361024
2014-06-30,"Doctor Phillips","FL","Orlando","Orange",4390,265600,0.00226415094339623,0.00682335102350265,0.0761750405186386,0.0375438750519392,0.0123589003351992,4887,"2006-05","2006-Q2",385300,-0.310667012717363,"2005-01","1996-12","1996-Q4",133500,-0.65351674020244
2014-06-30,"Eudora","KS","Lawrence","Douglas",4391,155400,-0.0114503816793893,-0.0518608907870653,-0.018319646241314,-0.0195230732356875,0.00247876353955978,1647,"2008-08","2008-Q3",172900,-0.101214574898785,"2004-11","1996-04","1996-Q2",93100,-0.461538461538462
2014-06-30,"Hidalgo","TX","McAllen","Hidalgo",4392,91000,0.0447761194029851,0.0731132075471698,0.0990338164251208,-0.0171076745959962,0.0227057510345292,2652,"2009-08","2009-Q3",102400,-0.111328125,"2009-03","1999-08","1999-Q3",58100,-0.4326171875
2014-06-30,"Zionsville","IN","Indianapolis","Boone",4393,339700,-0.00322769953051643,-0.0176402544823597,-0.0150768338648884,0.0100705707755373,0.00716270481731396,4679,"2008-08","2008-Q3",360700,-0.0582201275298032,"2007-01","1997-05","1997-Q2",158300,-0.561131133906293
2014-06-30,"Polk City","IA","Des Moines","Polk",4394,219800,-0.00045475216007276,0.00182315405651778,0.0451735615786971,0.0182461950960464,0.0175507512574549,2224,"2014-04","2014-Q2",220200,-0.00181653042688465,"2014-04","1996-04","1996-Q2",110400,-0.498637602179836
2014-06-30,"Harwood Heights","IL","Chicago","Cook",4395,232600,0.0148342059336824,0.0342374388617163,0.14187530682376,-0.0205904347549218,-0.0223191354549938,2577,"2006-05","2006-Q2",363400,-0.359933957072097,"2002-03","1996-04","1996-Q2",151600,-0.582828838745184
2014-06-30,"Selmer","TN",,"McNairy",4396,60500,0.0324232081911263,0.108058608058608,0.130841121495327,0.0376179543355462,0.0196534738967749,4263,"2014-06","2014-Q2",60500,0,"2014-06",,,,
2014-06-30,"Silver Springs","FL","Ocala","Marion",4397,102300,0.021978021978022,0.0199401794616152,-0.00292397660818713,-0.0312509488907389,-0.00029278310856673,1464,"2006-11","2006-Q4",180700,-0.433868289983398,"2004-06","1997-11","1997-Q4",62500,-0.654122855561704
2014-06-30,"Westampton","NJ","Philadelphia","Burlington",4398,223800,0.00448833034111311,0.0228519195612431,0.056657223796034,-0.0196131726592084,0.000672723667903385,2948,"2006-07","2006-Q3",287000,-0.220209059233449,"2004-07","1996-06","1996-Q2",121200,-0.577700348432056
2014-06-30,"Villas","NJ","Ocean City","Cape May",4399,146300,0.00757575757575758,-0.00340599455040872,0.0237928621413576,-0.0279751874263173,-0.0142036895494351,5696,"2006-03","2006-Q1",206500,-0.291525423728814,"2003-12","1997-12","1997-Q4",59400,-0.712348668280872
2014-06-30,"East Rutherford","NJ","New York","Bergen",4400,340900,0.00264705882352941,0.0170047732696897,0.087747287811104,0.0000586785592586736,0.00144885048924226,1958,"2007-01","2007-Q1",419700,-0.187753157016917,"2004-10","1997-11","1997-Q4",163300,-0.610912556588039
2014-06-30,"Lower Township","NJ","Ocean City","Cape May",4401,238900,-0.00292153589315526,-0.0148453608247423,0.010575296108291,-0.0288802316967642,-0.0100905506745884,3954,"2006-02","2006-Q1",321200,-0.256226650062267,"2004-01","1997-05","1997-Q2",98600,-0.693026151930262
2014-06-30,"Long Hill Township","NJ","New York","Morris",4402,472800,0.00982486117043998,0.0109044259140475,0.0921690921690922,-0.00565571877417936,-0.00173875487256936,2659,"2006-03","2006-Q1",555900,-0.149487317862925,"2004-04","1996-04","1996-Q2",236600,-0.574383881993164
2014-06-30,"South Abington Township","PA","Scranton","Lackawanna",4403,182300,-0.00653950953678474,-0.0272145144076841,-0.0689479060265577,-0.0169819668473578,0.0141522280978772,2887,"2007-09","2007-Q3",208600,-0.12607861936721,"2005-10","1996-04","1996-Q2",111500,-0.465484180249281
2014-06-30,"Scotchtown","NY","Poughkeepsie","Orange",4404,200700,-0.00790904597132971,-0.0424618320610687,-0.0406309751434034,-0.0438189510097603,-0.0186197281060267,2003,"2007-01","2007-Q1",298600,-0.327863362357669,"2003-03","1997-10","1997-Q4",114800,-0.615539182853315
2014-06-30,"Lincoln Village","OH","Columbus","Franklin",4405,82400,0.0185414091470952,0.0404040404040404,0.0632258064516129,-0.0187948865893515,-0.0165850063487817,3171,"2006-04","2006-Q2",99900,-0.175175175175175,"1999-05","2012-04","2012-Q2",71900,-0.28028028028028
2014-06-30,"Fairview Shores","FL","Orlando","Orange",4406,140000,0.00647016534867002,0.0108303249097473,0.101494885916601,0.0115312774924961,-0.000994538204051043,3275,"2006-05","2006-Q2",221800,-0.368800721370604,"2004-06","1996-11","1996-Q4",71300,-0.678539224526601
2014-06-30,"Kenly","NC","Raleigh","Johnston",4407,124600,0.0154849225753871,0.0409356725146199,0.0523648648648649,0.00291455721523204,0.00866553379060298,1915,"2007-08","2007-Q3",125400,-0.00637958532695375,"2007-07","1996-04","1996-Q2",81900,-0.34688995215311
2014-06-30,"Brighton","TN","Memphis","Tipton",4408,132300,0.0176923076923077,0.0550239234449761,0.050833995234313,-0.00373702534703357,0.0168876567040959,3505,"2009-04","2009-Q2",135400,-0.0228951255539143,"2008-11","1996-09","1996-Q3",89800,-0.336779911373708
2014-06-30,"Dent","OH","Cincinnati","Hamilton",4409,141100,0.00570206699928724,0.0299270072992701,0.0314327485380117,-0.00378374083001631,-0.00928768933993085,3969,"2006-03","2006-Q1",165300,-0.146400483968542,"2001-12","1996-05","1996-Q2",111900,-0.323049001814882
2014-06-30,"Austin","AR","Little Rock","Lonoke",4410,137600,-0.000726216412490922,0.000727272727272727,-0.00145137880986938,0.00941729512103207,0.0182810332861087,2281,"2013-12","2013-Q4",138900,-0.00935925125989921,"2013-05","1996-04","1996-Q2",85600,-0.383729301655868
2014-06-30,"Mulvane","KS","Wichita","Sedgwick",4411,117400,0.00256191289496157,-0.0192147034252297,-0.0117845117845118,-0.0209350190898078,,2477,"2009-05","2009-Q2",130900,-0.103132161955691,"2009-01","1996-08","1996-Q3",80000,-0.388846447669977
2014-06-30,"Mineral","VA","Richmond","Louisa",4412,219000,0.00182982616651418,0.00504818724185406,0.00320659642693541,-0.0127402169389405,0.00861356728953599,4186,"2006-10","2006-Q4",275900,-0.206234142805364,"2005-01","1996-04","1996-Q2",109700,-0.602392171076477
2014-06-30,"Huntingburg","IN","Jasper","Dubois",4413,126100,-0.00158353127474268,-0.0232378001549187,0.0741056218057922,0.0335880422905879,0.0204407333326471,3052,"2013-12","2013-Q4",134400,-0.0617559523809524,"2013-11","1996-04","1996-Q2",71100,-0.470982142857143
2014-06-30,"Weare","NH","Manchester","Hillsborough",4414,209000,0.00868725868725869,0.0106382978723404,0.0636132315521628,-0.00555223936348348,-0.0119086440586516,1268,"2006-06","2006-Q2",255200,-0.181034482758621,"2003-04","1996-11","1996-Q4",95100,-0.627351097178683
2014-06-30,"Belle Plaine","MN","Minneapolis-St Paul","Scott",4415,166900,0.00360793746241732,-0.00417661097852029,0.042473454091193,-0.00657874583244877,-0.01792957134163,2808,"2006-10","2006-Q4",222600,-0.250224618149146,"2001-08","1996-04","1996-Q2",104700,-0.529649595687331
2014-06-30,"Whitehall","MI","Muskegon","Muskegon",4416,125200,0.0016,0.0228758169934641,0.0503355704697987,0.0141605073096955,-0.0123036522461151,3615,"2005-03","2005-Q1",142800,-0.123249299719888,"2002-12","1996-04","1996-Q2",79900,-0.44047619047619
2014-06-30,"Pineville","NC","Charlotte","Mecklenburg",4417,136100,0.0118959107806691,0.0365575019040366,0.0583203732503888,-0.00942621502730523,0.00283579714090787,1873,"2007-09","2007-Q3",150400,-0.0950797872340425,"2005-04","1996-04","1996-Q2",77600,-0.484042553191489
2014-06-30,"Pittsgrove","NJ","Philadelphia","Salem",4418,173900,0.00404157043879908,0.0259587020648968,0.00636574074074074,-0.0263108222668507,0.00643229006622525,2104,"2007-06","2007-Q2",235800,-0.262510602205259,"2004-11","1996-04","1996-Q2",82900,-0.648430873621713
2014-06-30,"Quakertown","PA","Philadelphia","Bucks",4419,191300,-0.00416449765747007,-0.0313924050632911,0.027389903329753,-0.0120942384574476,0.00308354381060649,2018,"2007-06","2007-Q2",227200,-0.158010563380282,"2004-11","1996-06","1996-Q2",109100,-0.519806338028169
2014-06-30,"Seabrook","NH","Boston","Rockingham",4420,289200,0.0140252454417952,0.0608950843727073,0.109321058688147,0.0250887724701931,-0.00174658942979999,2635,"2006-07","2006-Q3",324500,-0.108782742681048,"2004-03","1996-04","1996-Q2",124700,-0.615716486902928
2014-06-30,"Berryville","VA","Washington","Clarke",4421,303600,0.00363636363636364,-0.00946166394779772,0.08506075768406,0.0267956641747886,0.00662513272580556,2252,"2006-03","2006-Q1",417000,-0.271942446043165,"2004-10","1998-01","1998-Q1",139400,-0.665707434052758
2014-06-30,"Walkerton","IN","South Bend","Saint Joseph",4422,115700,-0.0178268251273345,-0.025273799494524,-0.025273799494524,,,3700,"2009-09","2009-Q3",146600,-0.210777626193724,"2009-01","1996-08","1996-Q3",56400,-0.615279672578445
2014-06-30,"Brush Prairie","WA","Portland","Clark",4423,371900,0.00350782514840799,0.00513513513513513,0.0287690179806362,0.0000537865751821798,0.0161967731241626,2579,"2006-12","2006-Q4",447900,-0.169680732306318,"2005-06","1996-04","1996-Q2",218600,-0.511944630497879
2014-06-30,"Parkton","NC","Fayetteville","Cumberland",4424,140800,0.0129496402877698,0.0610399397136398,0.0515309932785661,0.016402190778281,0.0224200451918426,882,"2011-10","2011-Q4",141000,-0.00141843971631206,"2011-08","1996-12","1996-Q4",85400,-0.394326241134752
2014-06-30,"East Manchester Township","PA","York","York",4425,180500,0,-0.00110680686220255,0.0580304806565064,-0.0088461752185085,0.0179378761257176,1482,"2007-06","2007-Q2",211300,-0.145764316138192,"2005-10","1996-11","1996-Q4",115900,-0.45149077141505
2014-06-30,"Middletown","PA","Harrisburg","Dauphin",4426,116500,0.00344530577088717,-0.0127118644067797,0.0130434782608696,-0.00473874775724437,0.0210416990145201,2232,"2008-10","2008-Q4",125200,-0.0694888178913738,"2006-12","1997-07","1997-Q3",74400,-0.405750798722045
2014-06-30,"Solebury","PA","Philadelphia","Bucks",4427,547200,0.00495867768595041,0.018046511627907,0.0584139264990329,-0.00415101863701017,0.00714422528307668,3418,"2007-03","2007-Q1",615600,-0.111111111111111,"2005-02","1996-04","1996-Q2",247400,-0.598115659519168
2014-06-30,"Social Circle","GA","Atlanta","Walton",4428,125900,0.040495867768595,0.117125110913931,0.151875571820677,0.00304590445800845,0.000797770441573142,3740,"2006-11","2006-Q4",136500,-0.0776556776556777,"2004-08","1996-04","1996-Q2",74600,-0.453479853479853
2014-06-30,"Snoqualmie","WA","Seattle","King",4429,449800,0.0121512151215122,0.0531491453992039,0.169526781071243,0.0251329129360671,0.0273283451864534,4161,"2007-04","2007-Q2",483400,-0.0695076541166736,"2006-04","1996-11","1996-Q4",206600,-0.572610674389739
2014-06-30,"Beaver Falls","PA","Pittsburgh","Beaver",4430,62000,0.0420168067226891,0.0801393728222996,0.172022684310019,0.0220293777879046,0.0150444086568193,1883,"2014-06","2014-Q2",62000,0,"2014-06",,,,
2014-06-30,"Bradley","IL","Kankakee","Kankakee",4431,101300,0.013,0.0454076367389061,0.088077336197637,-0.0191805936387215,0.00633573053664604,3770,"2012-08","2012-Q3",121100,-0.163501238645747,"2005-02","1997-12","1997-Q4",75400,-0.37737407101569
2014-06-30,"Town of Falmouth","MA","Cape Cod","Barnstable",4432,507500,-0.00078755660563103,0.00138121546961326,0.0395329782875871,0.00998696376579344,-0.00404640060886341,5486,"2005-04","2005-Q2",571800,-0.11245190626093,"2004-03","1997-05","1997-Q2",191100,-0.665792235047219
2014-06-30,"Wawarsing","NY","Kingston","Ulster",4433,139000,0.0273466371027347,0.0243183492999263,0.0228108903605592,-0.0296806574980686,0.00419594904140541,1285,"2007-09","2007-Q3",182100,-0.236683141131247,"2004-09","1997-05","1997-Q2",60900,-0.665568369028007
2014-06-30,"Edgewater Park","NJ","Philadelphia","Burlington",4434,166700,0.0170835875533862,0.0201958384332925,0.0504095778197858,-0.0318650341510366,-0.0120051508462786,2331,"2006-06","2006-Q2",238700,-0.301633850020947,"2003-09","1997-11","1997-Q4",103500,-0.566401340594889
2014-06-30,"Collingdale","PA","Philadelphia","Delaware",4435,84500,0.00835322195704057,-0.00471142520612485,-0.0494938132733408,-0.0688280442888786,-0.00268190597754359,2707,"2007-05","2007-Q2",120900,-0.301075268817204,"2004-04","1998-12","1998-Q4",61000,-0.495450785773366
2014-06-30,"Dequincy","LA","Lake Charles","Calcasieu",4436,112300,0.058435438265787,0.0999020568070519,0.178384050367261,0.058033135577755,0.031945093269766,1522,"2014-06","2014-Q2",112300,0,"2014-06",,,,
2014-06-30,"Upper Merion Township","PA","Philadelphia","Montgomery",4437,353300,-0.000282965478211658,-0.0158774373259053,0.0468148148148148,0.000283286164441732,0.00788909357732059,3327,"2006-08","2006-Q3",373100,-0.053068882337175,"2005-03","1996-04","1996-Q2",169100,-0.546770302867864
2014-06-30,"Swansea","SC","Columbia","Lexington",4438,76600,-0.0192061459667093,-0.0681265206812652,-0.118527042577675,,,2193,"2009-09","2009-Q3",113300,-0.323918799646955,"2008-04","1996-06","1996-Q2",52900,-0.533097969991174
2014-06-30,"California","MD","Lexington Park","Saint Marys",4439,255000,0.0127084988085782,0.0240963855421687,0.0175578611332801,-0.00638562892853545,0.0152892323240779,3571,"2007-06","2007-Q2",308900,-0.174490126254451,"2005-02","1996-04","1996-Q2",130300,-0.578180640984137
2014-06-30,"Goddard","KS","Wichita","Sedgwick",4440,149000,-0.0145502645502645,-0.0722291407222914,-0.0380890897353131,-0.00901283274407361,,2113,"2014-02","2014-Q1",161700,-0.0785405071119357,"2013-04","1996-09","1996-Q3",87600,-0.458256029684601
2014-06-30,"Town of Palmer","MA","Springfield","Hampden",4441,176800,0.0137614678899083,0.0291036088474971,0.0449172576832151,0.00147711131534978,0.00246522505571667,2289,"2007-05","2007-Q2",200200,-0.116883116883117,"2004-08","1996-04","1996-Q2",99200,-0.504495504495505
2014-06-30,"Williston","VT","Burlington","Chittenden",4442,305500,0.00196785831420138,0.0176548967355097,0.0176548967355097,0.0120083247122389,0.00418645578416244,3043,"2006-04","2006-Q2",359200,-0.149498886414254,"2004-09","1999-07","1999-Q3",160300,-0.553730512249443
2014-06-30,"Maidencreek Township","PA","Reading","Berks",4443,186700,0,0.000535905680600214,0.0275178866263071,-0.0147499865406592,0.0103694892297985,2366,"2007-03","2007-Q1",221100,-0.155585707824514,"2005-07","1997-08","1997-Q3",126500,-0.427860696517413
2014-06-30,"Fairfield","TX",,"Freestone",4444,77800,-0.0771055753262159,-0.156182212581345,-0.145993413830955,,,1342,"2009-11","2009-Q4",127600,-0.390282131661442,"1998-06","1996-05","1996-Q2",65200,-0.489028213166144
2014-06-30,"Morrisville","PA","Philadelphia","Bucks",4445,178800,0.00449438202247191,-0.0234844347351174,-0.0044543429844098,-0.022356114808642,0.0021504978924265,2491,"2006-08","2006-Q3",227200,-0.213028169014085,"2004-08","1996-05","1996-Q2",98400,-0.566901408450704
2014-06-30,"Round Lake","IL","Chicago","Lake",4446,165600,0.0122249388753056,0.0266584004959702,0.118918918918919,-0.0190322434979481,-0.0257684558752697,5309,"2007-07","2007-Q3",239000,-0.307112970711297,"2000-10","1996-10","1996-Q4",138100,-0.422175732217573
2014-06-30,"Woodstock","VA",,"Shenandoah",4447,169800,0.00354609929078014,0.0161579892280072,0.00652045050385299,-0.00827129477774491,,2780,"2005-12","2005-Q4",250600,-0.322426177174781,"2004-07","1998-05","1998-Q2",91200,-0.636073423782921
2014-06-30,"Orange Cove","CA","Fresno","Fresno",4448,120700,0.00499583680266445,-0.0186991869918699,0.0982711555959964,-0.0304744570815676,0.0144194289349306,1401,"2006-06","2006-Q2",188200,-0.358660998937301,"2005-01","1998-10","1998-Q4",70400,-0.625929861849097
2014-06-30,"O'Hara Township","PA","Pittsburgh","Allegheny",4449,242000,0.0202360876897133,0.0458081244598099,0.0703228659885007,0.0370002015928665,0.0286206760498442,3487,"2014-06","2014-Q2",242000,0,"2014-06",,,,
2014-06-30,"Steger","IL","Chicago","Will",4450,93400,0.0343300110741971,0.0263736263736264,-0.0240334378265413,-0.0464890052486467,-0.0215210983861148,4157,"2006-09","2006-Q3",136800,-0.317251461988304,"2000-04","1996-06","1996-Q2",80700,-0.410087719298246
2014-06-30,"Myrtle Grove","NC","Wilmington","New Hanover",4451,212300,0.00425733207190161,0.0143334925943622,0.0530753968253968,-0.0104065729543302,0.0184665582704413,3707,"2006-10","2006-Q4",261700,-0.188765762323271,"2005-07","1996-04","1996-Q2",132000,-0.495605655330531
2014-06-30,"The Village","OK","Oklahoma City","Oklahoma",4452,117000,-0.00425531914893617,-0.0159798149705635,0.0353982300884956,0.0214897764943507,0.0327114707838803,4531,"2014-03","2014-Q1",118900,-0.0159798149705635,"2013-12","1997-04","1997-Q2",57000,-0.520605550883095
2014-06-30,"Riverdale","MD","Washington","Prince Georges",4453,263000,0.00612088752869166,0.00766283524904214,0.0921926910299003,0.0135366180933982,0.0183374410130934,1203,"2007-05","2007-Q2",363700,-0.276876546604344,"2005-03","1997-11","1997-Q4",118500,-0.674182018146824
2014-06-30,"Lawrence","NY","New York","Nassau",4454,1042700,-0.00912287370521714,0.0186596326690113,0.0808541515497046,0.0172585217959056,0.0156644440091258,1863,"2007-06","2007-Q2",1113300,-0.0634150723075541,"2006-03","1996-04","1996-Q2",430100,-0.613671067996048
2014-06-30,"Buchanan","WI","Appleton","Outagamie",4455,182900,0.00605060506050605,0.0223588596981554,0.0110558319513543,0.00635219359410333,0.00669142566720926,1889,"2008-04","2008-Q2",188200,-0.0281615302869288,"2007-11","1997-08","1997-Q3",119200,-0.36663124335813
2014-06-30,"Northfield","NJ","Atlantic City","Atlantic",4456,191100,-0.0108695652173913,-0.0440220110055028,0.0374592833876222,-0.0377134261764707,-0.00938673490458919,3030,"2006-05","2006-Q2",307700,-0.378940526486838,"2003-09","1996-07","1996-Q3",107600,-0.650308742281443
