state,zipcode,census_tract_id,mean_household_income
CA,95076,6087122500,106713
CA,93450,6053011400,80031
CA,93928,6053011400,80031
CA,93950,6053012302,82073
CA,94559,6055201102,134166
CA,95946,6057000402,70496
CA,95715,6061022013,76298
CA,95986,6057000900,57464
CA,92683,6059099802,42160
CA,92626,6059063902,72767
CA,92679,6059032044,201123
CA,92832,6059011200,82484
CA,92782,6059075607,117711
CA,96146,6061022014,67172
CA,95746,6061020604,149021
CA,95604,6061020105,65044
CA,95983,6063000400,46638
CA,92880,6065040609,113131
CA,92562,6065043272,153597
CA,92539,6065044403,60526
CA,91752,6065040604,93015
CA,92585,6065042730,63580
CA,92553,6065042511,53029
CA,92505,6065041102,63641
CA,92508,6065042014,102366
CA,95838,6067006500,51233
CA,95817,6067001800,51658
CA,95815,6067006900,50094
CA,95816,6067001400,52015
CA,95641,6067009900,66401
CA,95624,6067009324,150513
CA,94571,6095253500,67397
CA,95742,6067008705,110399
CA,95621,6067008111,72847
CA,95825,6067005506,41931
CA,95045,6069000200,101869
CA,92356,6071012104,53377
CA,91730,6071002110,61428
CA,91762,6071001804,96837
CA,91763,6071000207,65744
CA,91739,6071009202,146319
CA,92333,6071011300,54645
CA,92363,6071025100,38472
CA,92411,6071004202,37007
CA,92316,6071004004,60485
CA,92391,6071011001,60305
CA,92322,6071010802,63347
CA,92122,6073009400,47580
CA,92126,6073008358,77462
CA,91942,6073014803,50672
CA,91950,6073011700,39148
CA,92007,6073017401,122339
CA,91980,6073021100,64774
CA,94118,6075045100,110322
CA,94116,6075032901,98228
CA,94123,6075012601,131367
CA,95209,6077004002,99157
CA,95231,6077003803,56567
CA,95337,6077005106,96925
CA,95366,6077005003,138541
CA,93445,6079012304,95357
CA,93453,6079012702,78589
CA,93465,6079012704,103703
CA,94063,6081610302,100129
CA,94402,6081605700,329218
CA,94005,6081600100,117598
CA,93429,6083002502,47529
CA,95110,6085500300,124173
CA,95070,6085507600,215724
CA,95131,6085504322,117155
CA,95054,6085505001,117532
CA,94089,6085504602,80031
CA,95013,6085512100,105871
CA,95005,6087120301,120065
CA,95006,6087120500,124360
CA,95066,6087120900,121506
CA,96017,6089012500,74481
CA,96088,6089012603,57722
CA,96022,6103000200,64452
CA,96027,6093000800,50389
CA,96038,6093000701,57319
CA,94591,6095250106,129077
CA,95694,6113011300,76154
CA,95450,6097154304,86938
CA,95471,6097153704,63963
CA,95430,6097153703,55468
CA,95382,6099003605,60255
CA,95316,6099002901,81716
CA,95386,6099002801,66631
CA,95323,6099002901,81716
CA,95659,6101051100,90622
CA,96063,6103000100,54735
CA,96061,6103000100,54735
CA,96041,6105000300,40183
CA,96046,6105000300,40183
CA,93291,6107000900,59181
CA,93271,6107000100,75084
CA,93244,6107000100,75084
CA,93603,6107000100,75084
CA,93262,6107000100,75084
CA,93003,6111001800,107960
CA,93041,6111004715,61020
CA,95653,6113011500,82894
CA,95962,6115041100,56398
CA,94609,6001401100,52380
CA,94606,6001405402,45485
CA,94702,6001423100,62662
CA,94539,6001443103,224261
CA,94588,6013355117,174271
CA,94568,6001450200,96308
CA,94610,6001405100,201250
CA,94707,6001421200,190541
CA,95685,6005000200,72559
CA,95666,6005000102,60127
CA,95699,6005000200,72559
CA,95966,6007002400,49341
CA,95965,6007002500,48189
CA,95973,6103000100,54735
CA,95255,6009000400,48110
CA,95257,6009000400,48110
CA,95250,6009000300,62276
CA,95254,6009000210,78725
CA,95987,6011000300,62457
CA,94582,6013355115,99790
CA,94521,6013333102,89506
CA,94528,6013346201,240002
CA,94575,6013352101,179409
CA,95548,6015000203,39967
CA,95726,6017030603,69557
CA,95709,6017031301,72246
CA,95636,6017031402,79260
CA,95623,6017031503,79646
CA,95720,6017031900,56924
CA,95735,6017030603,69557
CA,93631,6107000302,42810
CA,93651,6019006404,94065
CA,93602,6019006402,83478
CA,93711,6019004302,120704
CA,93722,6019003809,60312
CA,93626,6039000102,59147
CA,95939,6021010300,92318
CA,95920,6021010502,66228
CA,95526,6023010902,73784
CA,95589,6023011500,49350
CA,95537,6023010700,54200
CA,92004,6073021000,51110
CA,92273,6025011100,53106
CA,93514,6051000101,74880
CA,92384,6027000800,50990
CA,89061,6027000800,50990
CA,93592,6027000800,50990
CA,93309,6029002804,53872
CA,93313,6029003204,129076
CA,93206,6029003700,58154
CA,95423,6033000501,40216
CA,95457,6033001200,68961
CA,96132,6035040100,66749
CA,96121,6035040600,53730
CA,96128,6035040400,69013
CA,91775,6037480002,142399
CA,91364,6037138000,175926
CA,90746,6037543321,93360
CA,90061,6037540901,50310
CA,91745,6037408504,81970
CA,90044,6037600100,43020
CA,90808,6037573700,108366
CA,90031,6037199300,68134
CA,90211,6037700901,132381
CA,90048,6037214800,108633
CA,90057,6037208801,27735
CA,90036,6037214000,126570
CA,90710,6037543603,81201
CA,90717,6037670002,67414
CA,90670,6037502802,32954
CA,91101,6037462202,86708
CA,91011,6037460501,217464
CA,91403,6037141600,210611
CA,91207,6037300702,178109
CA,91331,6037104620,50021
CA,91325,6037115101,137988
CA,90506,6037603702,83047
CA,90077,6037262100,422269
CA,90731,6037980031,72367
CA,90066,6037272302,51665
CA,90007,6037221900,23907
CA,90807,6037571900,90883
CA,90011,6037228320,38423
CA,90063,6037530901,73045
CA,91342,6037930200,81605
CA,91042,6037930200,81605
CA,93543,6037911001,79786
CA,93553,6037930301,84740
CA,90040,6037532303,71238
CA,91007,6037430721,80462
CA,90604,6037503501,77541
CA,90660,6037500800,67884
CA,90631,6059001101,102179
CA,91330,6037115103,85495
CA,90079,6037207900,77865
CA,91046,6037300600,82037
CA,93601,6039000109,60759
CA,94947,6041103100,126930
CA,94952,6097151100,91249
CA,95369,6047002500,104235
CA,95318,6043000302,63891
CA,95325,6043000102,64577
CA,95459,6045011102,61515
CA,95334,6047000303,54156
CA,95388,6047000503,80180
CA,93665,6047002402,43093
CA,95360,6099003400,69610
CA,95380,6099003700,60900
CA,95324,6047000402,68144
CA,96015,6049000300,54310
CA,93546,6051000101,74880
CA,93960,6053011101,48015
CA,93926,6053014800,78581
CA,95012,6053014601,62483
CA,93962,6053010606,73407
CA,94558,6055201403,145626
CA,94515,6055201900,88745
CA,92868,6059076101,82944
CA,92808,6059021922,97079
CA,92604,6059052528,102981
CA,92630,6059052415,139639
CA,92653,6059042327,136067
CA,92780,6059075512,75344
CA,92657,6059062643,351753
CA,96145,6061022100,89669
CA,95681,6061021304,84247
CA,92262,6065044606,103132
CA,92270,6065044917,167111
CA,92253,6065045608,212866
CA,92236,6065940400,55015
CA,92555,6065042624,81396
CA,92536,6065044402,72076
CA,92561,6065044402,72076
CA,92549,6065044404,54253
CA,92570,6065042903,68176
CA,92220,6065043813,76275
CA,92518,6065046700,54436
CA,92277,6071010409,56509
CA,95758,6067009615,75239
CA,95690,6067009900,66401
CA,95615,6067009900,66401
CA,95829,6067009201,57144
CA,95821,6067006101,51385
CA,95837,6067007101,98507
CA,95683,6067008600,132007
CA,95023,6069000100,88491
CA,92395,6071009913,41075
CA,92308,6071009708,66806
CA,92371,6071009108,62381
CA,92382,6071011101,74762
CA,92242,6071940100,43930
CA,92332,6071010300,43202
CA,92327,6071010300,43202
CA,92284,6071010411,51289
CA,92285,6071010424,38832
CA,92304,6071010300,43202
CA,92404,6071011002,80025
CA,92352,6071010901,103847
CA,92278,6071010402,50322
CA,92385,6071011002,80025
CA,92064,6073017021,166235
CA,92025,6073020710,125942
CA,92124,6073009506,105481
CA,91941,6073013701,105992
CA,91902,6073013411,110186
CA,92061,6073019101,78524
CA,92036,6073021000,51110
CA,92008,6073017810,100595
CA,92155,6073021600,107047
CA,92081,6073019904,83544
CA,92147,6073021400,78487
CA,94132,6075033204,53971
CA,94158,6075060700,131600
CA,94103,6075017802,112313
CA,94122,6075032602,83905
CA,95212,6077003500,85877
CA,95330,6077005119,92159
CA,93402,6079010707,66482
CA,93454,6083002006,102569
CA,94403,6081607300,146565
CA,94074,6081613800,127620
CA,94021,6081613800,127620
CA,94060,6081613800,127620
CA,93440,6083001901,102229
CA,93110,6083000101,71580
CA,93067,6083001706,120860
CA,93434,6083002502,47529
CA,93101,6083001000,51985
CA,95032,6085507002,226708
CA,95112,6085501200,54981
CA,95035,6085504420,117696
CA,95126,6085500500,133310
CA,95113,6085500800,75648
CA,94022,6085511704,341341
CA,95003,6087122002,130894
CA,95010,6087121800,73273
CA,96071,6089012701,46664
CA,96039,6093000500,37275
CA,96050,6093000500,37275
CA,96094,6093000900,51370
CA,96037,6093000800,50389
CA,94510,6095252102,76916
CA,94923,6097154302,95725
CA,95446,6097153704,63963
CA,95442,6097150500,101950
CA,94931,6097151201,71245
CA,95436,6097153705,84348
CA,95357,6099002802,59827
CA,95356,6099000501,129826
CA,95953,6101050800,81251
CA,95982,6101050800,81251
CA,93257,6107002700,78043
CA,93247,6107002500,60158
CA,93207,6107002700,78043
CA,95346,6109003100,76040
CA,93021,6111007606,203653
CA,91320,6111005901,127279
CA,91360,6111006600,113486
CA,93035,6111003609,127552
CA,95937,6113011400,72546
CA,94544,6001438204,69287
CA,94545,6001437101,108472
CA,94618,6001404300,248865
CA,96120,6003010000,83791
CA,95665,6005000402,71502
CA,95941,6007002400,49341
CA,95251,6009000122,62661
CA,94565,6013313206,57242
CA,94519,6013355200,104715
CA,95667,6017031100,67738
CA,96150,6017030502,82672
CA,95721,6017032000,67912
CA,93624,6019007802,27159
CA,93657,6019006404,94065
CA,93720,6019005507,92016
CA,93605,6019006402,83478
CA,95540,6023011000,54759
CA,95514,6023011600,44582
CA,95562,6023011100,60605
CA,95571,6023011600,44582
CA,95573,6023010102,40462
CA,95521,6023000900,79719
CA,95556,6023010102,40462
CA,95549,6023001200,50273
CA,92249,6025011900,59768
CA,92233,6025010102,48343
CA,92259,6025012301,39589
CA,92225,6065046900,53701
CA,93530,6027000800,50990
CA,93301,6029001600,30135
CA,93304,6029002700,57506
CA,93501,6029005900,39201
CA,93519,6029006500,43915
CA,93241,6029006401,38901
CA,93283,6029005203,44740
CA,93554,6029006500,43915
CA,93243,6037901209,67512
CA,93524,6029005700,72336
CA,93230,6031001200,75793
CA,95443,6033000600,51279
CA,95469,6033000100,55900
CA,96136,6035040600,53730
CA,96105,6063000300,60014
CA,96068,6035040100,66749
CA,96137,6035040200,59316
CA,96110,6049000400,44848
CA,91776,6037481103,72730
CA,90745,6037543701,81010
CA,90601,6037500300,118979
CA,90247,6037603101,58626
CA,90260,6037603802,65555
CA,90806,6037572202,82455
CA,90222,6037541300,63604
CA,90813,6037575802,40852
CA,90272,6037980019,92313
CA,90025,6037267300,62806
CA,90017,6037209200,42881
CA,90038,6037191810,40688
CA,90046,6037194102,233446
CA,90029,6037191500,48038
CA,91204,6037302401,41340
CA,91436,6037139702,227500
CA,90027,6037980009,100691
CA,90021,6037206031,58234
CA,90715,6037555102,64439
CA,90212,6037701000,133990
CA,93510,6037910805,110461
CA,90254,6037621004,137075
CA,90603,6037500201,129899
CA,90263,6037800410,188432
CA,90831,6037576001,86295
CA,93669,6039000102,59147
CA,93610,6039000202,74239
CA,94965,6041128100,164861
CA,94940,6041133000,118315
CA,94941,6041131100,128269
CA,94938,6041132200,87280
CA,95338,6043000101,53290
CA,95345,6043000101,53290
CA,95329,6109005201,77631
CA,95445,6045011102,61515
CA,95454,6045010200,43696
CA,95374,6047000401,60797
CA,95317,6047000901,70151
CA,95312,6047000503,80180
CA,96115,6049000400,44848
CA,96112,6049000400,44848
CA,93541,6051000102,48322
CA,93908,6053010606,73407
CA,93927,6053011303,85240
CA,93930,6053011304,62436
CA,93905,6053000701,35390
CA,95959,6057000900,57464
CA,95975,6057000402,70496
CA,95945,6057000701,73304
CA,95949,6057000200,87349
CA,95728,6057000900,57464
CA,95960,6115041100,56398
CA,90680,6059087901,63151
CA,92660,6059063007,179407
CA,92606,6059075515,95294
CA,90742,6059099506,108875
CA,92708,6059099251,76389
CA,92675,6059032023,163411
CA,92691,6059032002,104617
CA,92676,6059032011,115768
CA,92804,6059087002,59785
CA,92705,6059075702,136732
CA,92603,6059062604,190812
CA,92823,6059021815,140648
CA,92661,6059062800,139546
CA,95701,6061022013,76298
CA,95747,6061021322,101674
CA,95658,6061020501,90524
CA,95631,6061020200,71429
CA,95724,6061022014,67172
CA,92258,6065044522,47388
CA,92592,6065043239,111651
CA,92860,6065040812,75138
CA,92548,6065042720,56791
CA,92567,6065042744,80785
CA,95820,6067003000,67609
CA,95819,6067000200,90096
CA,95610,6067008140,67879
CA,95822,6067003800,52795
CA,95630,6067008505,114295
CA,95670,6067008908,57194
CA,95628,6067008009,90916
CA,95652,6067007301,44676
CA,92392,6071009118,76382
CA,92305,6071011500,86072
CA,92364,6071010300,43202
CA,92336,6071002304,106588
CA,93562,6071008901,50405
CA,93558,6071008901,50405
CA,92252,6071010420,42402
CA,92339,6071011500,86072
CA,92405,6071004604,61396
CA,92065,6073020809,95196
CA,92119,6073009805,91120
CA,92107,6073007302,107660
CA,92082,6073019106,115958
CA,91932,6073010200,62654
CA,92070,6073020903,60060
CA,91916,6073021202,75043
CA,91917,6073021302,100808
CA,91905,6073021100,64774
CA,91914,6073021303,125025
CA,92105,6073002602,44506
CA,92083,6073019503,51795
CA,92114,6073003112,69550
CA,92132,6073005400,126517
CA,94115,6075015300,156649
CA,94109,6075011000,83809
CA,94111,6075010500,166992
CA,94121,6075047801,88630
CA,95215,6077003700,48353
CA,95203,6077000900,49030
CA,95258,6077004600,89745
CA,95237,6077004701,61633
CA,95227,6077004703,86245
CA,93449,6079011701,95099
CA,93452,6079013000,88798
CA,93442,6079013000,88798
CA,93444,6079012402,75439
CA,93410,6079010901,15418
CA,94002,6081608800,155785
CA,94028,6081613200,273845
CA,93111,6083002913,106514
CA,95140,6085513500,355685
CA,95135,6085513500,355685
CA,95111,6085503217,67737
CA,94086,6085508602,88692
CA,95118,6085502909,81137
CA,94024,6085511702,248554
CA,95116,6085503710,46895
CA,94305,6085511500,196877
CA,95053,6085505203,94278
CA,95018,6087120600,93592
CA,95041,6087120700,99849
CA,95064,6087100400,68062
CA,96007,6089012102,50236
CA,96059,6103000100,54735
CA,96002,6089011500,62148
CA,96062,6089012604,65928
CA,96032,6093000800,50389
CA,96014,6093000800,50389
CA,95688,6095252903,129141
CA,95620,6095253300,80625
CA,95612,6113010401,119793
CA,94954,6097150612,108674
CA,95404,6097152600,128302
CA,95401,6097153005,97177
CA,94922,6097154302,95725
CA,95328,6099003002,46526
CA,95387,6099003300,69306
CA,95358,6099004000,76559
CA,96080,6103000400,75713
CA,95563,6105000200,52468
CA,96091,6105000102,55974
CA,96093,6105000102,55974
CA,96024,6105000101,52490
CA,93208,6107002700,78043
CA,95327,6109005201,77631
CA,95310,6109002100,54440
CA,93063,6111008402,115728
CA,93043,6111004305,57223
CA,95679,6113011500,82894
CA,95961,6115040700,83100
CA,95918,6115041000,93275
CA,94708,6013356002,128308
CA,94555,6001441503,139404
CA,95377,6077005502,126663
CA,94607,6001401800,33311
CA,94611,6001404502,157777
CA,94621,6001409000,47134
CA,94608,6001425103,113663
CA,94613,6001407800,64181
CA,95675,6005000200,72559
CA,95954,6007001704,45668
CA,95968,6007003200,49873
CA,95224,6009000503,76951
CA,95955,6011000400,65562
CA,94517,6013355306,135468
CA,94563,6013354002,250566
CA,94518,6013337200,68186
CA,94805,6013370000,89033
CA,94520,6013327000,56590
CA,95543,6015000202,54294
CA,95664,6017030601,98773
CA,95614,6017030601,98773
CA,95762,6017030710,146702
CA,95682,6017030704,106439
CA,95619,6017031504,71689
CA,93668,6019008200,34978
CA,93725,6019001700,64607
CA,93705,6019004703,48630
CA,93702,6019002702,32436
CA,93704,6019004602,110429
CA,93726,6019005204,42869
CA,93723,6019004100,52160
CA,95501,6023000500,36546
CA,95550,6023010300,61991
CA,95569,6023011600,44582
CA,95564,6023001300,44603
CA,95559,6023011600,44582
CA,95511,6023011600,44582
CA,92281,6025010200,39354
CA,92275,6025012302,37696
CA,93545,6027000800,50990
CA,93314,6029003803,121837
CA,93249,6029004500,40855
CA,93239,6031001601,48647
CA,95451,6033001100,62576
CA,95435,6033001000,50935
CA,96114,6035040500,91042
CA,91605,6037123301,64043
CA,91367,6037137201,81413
CA,93534,6037900803,65165
CA,93532,6037920102,82384
CA,93552,6037910705,74132
CA,90810,6037572301,53965
CA,90650,6037552100,55528
CA,91748,6037408722,95311
CA,91724,6037403600,105105
CA,91722,6037406000,84364
CA,90803,6037577504,148372
CA,90755,6037573402,76673
CA,90723,6037553601,53072
CA,90020,6037211703,48318
CA,90019,6037217200,71732
CA,91390,6037920011,42644
CA,91381,6037920326,102409
CA,90275,6037670602,200316
CA,91423,6037141102,133573
CA,91206,6037300901,147111
CA,90028,6037190700,46656
CA,90230,6037702600,104993
CA,90089,6037224700,18260
CA,91351,6037920034,88792
CA,91354,6037920107,148084
CA,90043,6037234700,41006
CA,90002,6037242300,43452
CA,90005,6037212502,59446
CA,90277,6037621324,109475
CA,91780,6037432000,80665
CA,93563,6037930301,84740
CA,93637,6039000400,50414
CA,93645,6039000108,64374
CA,94920,6041124200,209474
CA,94956,6041132200,87280
CA,94903,6041108100,112878
CA,94904,6041119100,231729
CA,94963,6041113000,102862
CA,94973,6041113000,102862
CA,94946,6041133000,118315
CA,95389,6043000400,79744
CA,95494,6045011102,61515
CA,95437,6045010300,58063
CA,95322,6047002000,56033
CA,95341,6047000901,70151
CA,97635,6049000300,54310
CA,96101,6049000300,54310
CA,93920,6053011400,80031
CA,93426,6053011400,80031
CA,94573,6055201500,213100
CA,96111,6091010000,58780
CA,92703,6059074803,67050
CA,92869,6059021917,189664
CA,92805,6059087401,77382
CA,92612,6059062612,108570
CA,92656,6059062637,92972
CA,92677,6059042329,112422
CA,92806,6059086407,66306
CA,90621,6059110607,85222
CA,90620,6059110303,78887
CA,92801,6059086702,61914
CA,92704,6059074108,77956
CA,92625,6059062642,195295
CA,92617,6059062614,67192
CA,95603,6061020300,61692
CA,95650,6061020602,133044
CA,95703,6061021901,80084
CA,96141,6061022300,83386
CA,95668,6101051100,90622
CA,95971,6063000100,48575
CA,96106,6063000201,76288
CA,92260,6065045124,55331
CA,92203,6065045216,101714
CA,92883,6065041911,117796
CA,92582,6065043517,74530
CA,92590,6065051200,88375
CA,92276,6065044520,54008
